iso_time,elapsed_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-20T16:01:33.641,1.348,59.56,57.40,7752,1338,0.17260,0.17260,0.17260,0.18215,3,3,1,21.76968,0.00358,1.04571,0.0229,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.78,-7.58,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.656,1.363,57.33,65.50,7753,1339,0.17271,0.17271,0.17271,0.18225,3,3,1,21.79704,0.00367,1.04441,0.0228,-0.1151,0.0867,0.0000,0.0000,0.0000,-1.88,-7.79,179.65,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.673,1.380,62.10,58.54,7754,1340,0.17281,0.17281,0.17281,0.18236,3,3,1,21.79941,0.00371,1.04830,0.0228,-0.1151,0.0868,0.0000,0.0000,0.0000,-1.90,-7.87,179.64,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.691,1.398,59.03,59.34,7755,1341,0.17292,0.17292,0.17292,0.18246,3,3,1,21.77550,0.00359,1.04807,0.0229,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.89,-7.68,179.62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.708,1.416,54.18,59.57,7756,1342,0.17303,0.17303,0.17303,0.18257,3,3,1,21.77214,0.00334,1.04623,0.0231,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.81,-7.28,179.62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.724,1.431,58.74,60.59,7757,1343,0.17313,0.17313,0.17313,0.18267,3,3,1,21.77222,0.00328,1.04850,0.0231,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.69,-7.14,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.740,1.448,61.24,58.95,7758,1344,0.17324,0.17324,0.17324,0.18278,3,3,1,21.74888,0.00385,1.04948,0.0228,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.81,-7.69,179.64,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.758,1.465,63.80,57.88,7759,1345,0.17335,0.17335,0.17335,0.18288,3,3,1,21.81321,0.00374,1.05063,0.0228,-0.1151,0.0868,0.0000,0.0000,0.0000,-1.84,-7.85,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.773,1.480,54.10,65.06,7760,1346,0.17345,0.17345,0.17345,0.18299,3,3,1,21.76914,0.00369,1.05083,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.85,-7.72,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.789,1.497,67.78,57.70,7761,1347,0.17356,0.17356,0.17356,0.18309,3,3,1,21.80120,0.00361,1.05095,0.0229,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.83,-7.64,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.806,1.514,61.88,60.57,7762,1348,0.17367,0.17367,0.17367,0.18320,3,3,1,21.80183,0.00376,1.04991,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.85,-7.82,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.822,1.530,59.30,59.63,7763,1349,0.17377,0.17377,0.17377,0.18331,3,3,1,21.74326,0.00345,1.04414,0.0229,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.79,-7.54,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.841,1.549,61.71,59.34,7764,1350,0.17388,0.17388,0.17388,0.18341,3,3,1,21.80000,0.00377,1.04559,0.0229,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.88,-7.59,179.64,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.858,1.565,53.04,61.12,7765,1351,0.17399,0.17399,0.17399,0.18352,3,3,1,21.81214,0.00352,1.04501,0.0230,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.82,-7.27,179.58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.872,1.580,64.72,61.23,7766,1352,0.17409,0.17409,0.17409,0.18362,3,3,1,21.75046,0.00348,1.04852,0.0229,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.74,-7.45,179.58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.890,1.597,65.06,58.34,7767,1353,0.17420,0.17420,0.17420,0.18373,3,3,1,21.79125,0.00359,1.04883,0.0230,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.78,-7.51,179.64,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.906,1.613,57.61,60.57,7768,1354,0.17430,0.17430,0.17430,0.18383,3,3,1,21.82451,0.00366,1.04829,0.0230,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.82,-7.30,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.923,1.630,62.49,61.79,7769,1355,0.17441,0.17441,0.17441,0.18394,3,3,1,21.78403,0.00379,1.04811,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.88,-7.68,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.940,1.647,59.03,58.18,7770,1356,0.17452,0.17452,0.17452,0.18404,3,3,1,21.77521,0.00347,1.04828,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.79,-7.60,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.959,1.666,62.45,59.54,7771,1357,0.17462,0.17462,0.17462,0.18415,3,3,1,21.79671,0.00352,1.04804,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.76,-7.50,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.972,1.680,52.03,61.92,7772,1358,0.17473,0.17473,0.17473,0.18425,3,3,1,21.82873,0.00381,1.04697,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.85,-7.54,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:33.989,1.697,66.81,58.38,7773,1359,0.17484,0.17484,0.17484,0.18436,3,3,1,21.76755,0.00379,1.04809,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.91,-7.76,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.006,1.714,60.67,60.63,7774,1360,0.17494,0.17494,0.17494,0.18446,3,3,1,21.82704,0.00382,1.04696,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.93,-7.67,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.023,1.730,60.83,59.51,7775,1361,0.17505,0.17505,0.17505,0.18457,3,3,1,21.81639,0.00386,1.04838,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.94,-7.63,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.041,1.748,61.51,57.64,7776,1362,0.17515,0.17515,0.17515,0.18467,3,3,1,21.79511,0.00394,1.04957,0.0227,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.98,-7.86,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.059,1.766,52.40,63.43,7777,1363,0.17526,0.17526,0.17526,0.18478,3,3,1,21.84839,0.00378,1.04850,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.95,-7.71,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.073,1.781,56.24,59.77,7778,1364,0.17537,0.17537,0.17537,0.18488,3,3,1,21.77802,0.00374,1.04675,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.95,-7.84,179.58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.090,1.798,74.52,59.22,7779,1365,0.17547,0.17547,0.17547,0.18499,3,3,1,21.84839,0.00378,1.04850,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.93,-7.70,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.109,1.817,54.78,57.52,7780,1366,0.17558,0.17558,0.17558,0.18509,3,3,1,21.78904,0.00389,1.05063,0.0226,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.91,-7.95,179.46,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.123,1.830,53.43,64.87,7781,1367,0.17568,0.17568,0.17568,0.18519,3,3,1,21.79336,0.00381,1.05041,0.0226,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.93,-8.05,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.139,1.846,74.71,58.55,7782,1368,0.17579,0.17579,0.17579,0.18530,3,3,1,21.81639,0.00386,1.04838,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.94,-7.82,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.156,1.864,61.79,60.39,7783,1369,0.17590,0.17590,0.17590,0.18540,3,3,1,21.77802,0.00374,1.04675,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.95,-7.89,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.173,1.880,59.44,60.71,7784,1370,0.17600,0.17600,0.17600,0.18551,3,3,1,21.77981,0.00364,1.04941,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.90,-7.73,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.189,1.897,58.76,58.84,7785,1371,0.17611,0.17611,0.17611,0.18561,3,3,1,21.75127,0.00334,1.04808,0.0230,-0.1148,0.0868,0.0000,0.0000,0.0000,-1.77,-7.38,179.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.207,1.915,55.71,60.53,7786,1372,0.17621,0.17621,0.17621,0.18572,3,3,1,21.85102,0.00356,1.04950,0.0231,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.79,-7.17,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.222,1.930,57.49,63.47,7787,1373,0.17632,0.17632,0.17632,0.18582,3,3,1,21.77802,0.00374,1.04675,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.88,-7.57,179.58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.239,1.947,71.14,56.36,7788,1374,0.17643,0.17643,0.17643,0.18593,3,3,1,21.81321,0.00374,1.05063,0.0227,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.87,-7.79,179.54,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.256,1.964,57.23,61.94,7789,1375,0.17653,0.17653,0.17653,0.18603,3,3,1,21.82704,0.00382,1.04696,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.91,-7.68,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.273,1.980,62.79,58.49,7790,1376,0.17664,0.17664,0.17664,0.18614,3,3,1,21.77838,0.00361,1.05091,0.0229,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.86,-7.70,179.59,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.290,1.997,55.56,59.67,7791,1377,0.17674,0.17674,0.17674,0.18624,3,3,1,21.79941,0.00371,1.04830,0.0228,-0.1151,0.0869,0.0000,0.0000,0.0000,-1.89,-7.83,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.306,2.014,61.67,65.61,7792,1378,0.17685,0.17685,0.17685,0.18634,3,3,1,21.77532,0.00367,1.05004,0.0227,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.86,-7.95,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.323,2.030,59.88,56.37,7793,1379,0.17695,0.17695,0.17695,0.18645,3,3,1,21.78253,0.00339,1.04750,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.75,-7.57,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.341,2.049,58.49,59.48,7794,1380,0.17706,0.17706,0.17706,0.18655,3,3,1,21.76322,0.00353,1.04879,0.0230,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.77,-7.59,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.358,2.066,54.40,58.32,7795,1381,0.17716,0.17716,0.17716,0.18666,3,3,1,21.77514,0.00375,1.04692,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.87,-7.81,179.62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.372,2.080,64.53,63.97,7796,1382,0.17727,0.17727,0.17727,0.18676,3,3,1,21.76125,0.00380,1.04808,0.0227,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.90,-8.02,179.66,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.390,2.097,67.10,57.04,7797,1383,0.17738,0.17738,0.17738,0.18687,3,3,1,21.80285,0.00355,1.04449,0.0230,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.81,-7.50,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.406,2.114,60.80,59.91,7798,1384,0.17748,0.17748,0.17748,0.18697,3,3,1,21.80492,0.00379,1.04382,0.0229,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.92,-7.52,179.65,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.424,2.131,55.61,58.75,7799,1385,0.17759,0.17759,0.17759,0.18708,3,3,1,21.81321,0.00374,1.05063,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.89,-7.77,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.439,2.146,59.11,65.44,7800,1386,0.17769,0.17769,0.17769,0.18718,3,3,1,21.76395,0.00369,1.04741,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.85,-7.88,179.62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.457,2.164,65.77,59.62,7801,1387,0.17780,0.17780,0.17780,0.18728,3,3,1,21.77521,0.00347,1.04828,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.77,-7.70,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.473,2.181,58.18,55.87,7802,1388,0.17790,0.17790,0.17790,0.18739,3,3,1,21.75956,0.00380,1.04806,0.0227,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.85,-7.95,179.62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.490,2.197,54.29,60.97,7803,1389,0.17801,0.17801,0.17801,0.18749,3,3,1,21.78819,0.00356,1.04738,0.0229,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.79,-7.52,179.61,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.506,2.214,69.33,60.70,7804,1390,0.17811,0.17811,0.17811,0.18760,3,3,1,21.79671,0.00352,1.04804,0.0229,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.76,-7.46,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.526,2.233,60.41,60.99,7805,1391,0.17822,0.17822,0.17822,0.18770,3,3,1,21.80890,0.00369,1.04929,0.0228,-0.1150,0.0869,0.0000,0.0000,0.0000,-1.83,-7.69,179.57,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.539,2.247,49.13,58.96,7806,1392,0.17832,0.17832,0.17832,0.18780,3,3,1,21.76323,0.00379,1.04779,0.0227,-0.1150,0.0866,0.0000,0.0000,0.0000,-1.89,-7.98,179.66,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.556,2.264,73.75,61.73,7807,1393,0.17843,0.17843,0.17843,0.18791,3,3,1,21.75948,0.00370,1.04795,0.0227,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.90,-8.08,179.63,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.572,2.280,62.55,60.40,7808,1394,0.17853,0.17853,0.17853,0.18801,3,3,1,21.77898,0.00355,1.04622,0.0228,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.85,-7.77,179.59,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.590,2.297,59.28,58.14,7809,1395,0.17864,0.17864,0.17864,0.18812,3,3,1,21.79054,0.00365,1.05237,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.83,-7.68,179.53,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.606,2.314,56.30,62.31,7810,1396,0.17875,0.17875,0.17875,0.18822,3,3,1,21.77531,0.00355,1.04650,0.0229,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.80,-7.54,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.622,2.329,64.82,58.85,7811,1397,0.17885,0.17885,0.17885,0.18832,3,3,1,21.77722,0.00367,1.04976,0.0227,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.82,-7.83,179.52,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.640,2.347,60.22,59.38,7812,1398,0.17896,0.17896,0.17896,0.18843,3,3,1,21.77802,0.00374,1.04675,0.0228,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.89,-7.90,179.58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.655,2.363,55.51,63.30,7813,1399,0.17906,0.17906,0.17906,0.18853,3,3,1,21.84437,0.00373,1.04652,0.0228,-0.1150,0.0867,0.0000,0.0000,0.0000,-1.94,-7.73,179.63,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.672,2.380,65.22,59.03,7814,1400,0.17917,0.17917,0.17917,0.18864,3,3,1,21.80416,0.00347,1.04396,0.0230,-0.1149,0.0868,0.0000,0.0000,0.0000,-1.85,-7.26,179.60,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.690,2.398,59.23,59.90,7815,1401,0.17927,0.17927,0.17927,0.18874,3,3,1,21.82364,0.00373,1.05077,0.0227,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.87,-7.67,179.58,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.706,2.414,54.32,60.64,7816,1402,0.17938,0.17938,0.17938,0.18884,3,3,1,21.79778,0.00346,1.04640,0.0231,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.77,-7.20,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.722,2.429,68.38,57.58,7817,1403,0.17948,0.17948,0.17948,0.18895,3,3,1,21.80373,0.00376,1.04964,0.0228,-0.1150,0.0868,0.0000,0.0000,0.0000,-1.84,-7.63,179.55,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.740,2.448,59.63,64.37,7818,1404,0.17959,0.17959,0.17959,0.18905,3,3,1,21.74311,0.00355,1.04816,0.0229,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.79,-7.58,179.51,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.756,2.463,54.11,58.96,7819,1405,0.17969,0.17969,0.17969,0.18915,3,3,1,21.84589,0.00349,1.04690,0.0230,-0.1149,0.0867,0.0000,0.0000,0.0000,-1.74,-7.32,179.56,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T16:01:34.773,2.481,64.19,58.32,7820,1406,0.17980,0.17980,0.17980,0.18926,3,3,1,21.78651,0.00374,1.05194,0.0229,-0.1148,0.0867,0.0000,0.0000,0.0000,-1.77,-7.52,179.45,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
