iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-20T18:11:34.318,0.015,1,0.02,-0.74,0.18,-0.11,1,-0.0225,0.1225,0.2994,0.0000,0.0000,0.0000,-14.90,0.57,54.28,62.07,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,25.37048,0.00214,1.07734,0.0225,-0.1225,0.0506,0.0000,0.0000,0.0000,14.90,-9.83,-7.64,1,1,1,1,216,0,0,0,0,0,0.00,0,2792,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.333,0.030,1,0.02,-0.74,0.18,-0.11,1,-0.0221,0.1226,0.2990,0.0000,0.0000,0.0000,-14.87,-2.23,73.67,61.60,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,25.38062,0.00200,1.07576,0.0221,-0.1226,0.0510,0.0000,0.0000,0.0000,14.87,-9.30,-7.56,1,1,1,2,216,0,0,0,0,0,0.00,0,2792,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.353,0.050,1,0.02,-0.74,0.18,-0.11,1,-0.0223,0.1226,0.2992,0.0000,0.0000,0.0000,-14.83,-1.95,66.66,57.01,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,25.39169,0.00217,1.07643,0.0223,-0.1226,0.0508,0.0000,0.0000,0.0000,14.83,-9.42,-7.65,1,1,1,3,217,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.366,0.063,1,0.02,-0.74,0.18,-0.11,1,-0.0222,0.1226,0.2992,0.0000,0.0000,0.0000,-14.86,2.08,50.12,61.37,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,25.37017,0.00208,1.07920,0.0222,-0.1226,0.0508,0.0000,0.0000,0.0000,14.86,-9.36,-7.70,1,1,1,4,216,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.386,0.083,1,0.02,-0.74,0.18,-0.11,1,-0.0220,0.1225,0.2992,0.0000,0.0000,0.0000,-14.87,0.55,70.34,60.73,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,25.39490,0.00197,1.07671,0.0220,-0.1225,0.0508,0.0000,0.0000,0.0000,14.87,-9.00,-7.55,1,1,1,5,214,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.401,0.098,1,0.02,-0.74,0.18,-0.11,1,-0.0223,0.1225,0.2992,0.0000,0.0000,0.0000,-14.84,-1.87,55.76,57.17,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,25.35549,0.00202,1.07577,0.0223,-0.1225,0.0508,0.0000,0.0000,0.0000,14.84,-9.32,-7.43,1,1,1,6,217,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.418,0.115,0,0.00,0.00,0.00,0.00,1,-0.0222,0.1227,0.2991,0.0000,0.0000,0.0000,-14.82,-1.20,63.20,62.51,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,25.39706,0.00216,1.07945,0.0222,-0.1227,0.0509,0.0000,0.0000,0.0000,14.82,-9.35,-7.57,1,1,1,7,217,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.434,0.131,0,0.00,0.00,0.00,0.00,1,-0.0222,0.1227,0.2992,0.0000,0.0000,0.0000,-14.85,1.87,59.18,60.10,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,25.39578,0.00206,1.07983,0.0222,-0.1227,0.0508,0.0000,0.0000,0.0000,14.85,-9.25,-7.65,1,1,1,8,217,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.451,0.148,0,0.00,0.00,0.00,0.00,1,-0.0223,0.1226,0.2992,0.0000,0.0000,0.0000,-14.88,1.78,61.22,61.44,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,25.38514,0.00208,1.07802,0.0223,-0.1226,0.0508,0.0000,0.0000,0.0000,14.88,-9.45,-7.57,1,1,1,9,217,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T18:11:34.473,0.170,0,0.00,0.00,0.00,0.00,1,-0.0221,0.1225,0.2991,0.0000,0.0000,0.0000,-14.84,-1.80,59.90,41.21,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,25.40687,0.00199,1.07691,0.0221,-0.1225,0.0509,0.0000,0.0000,0.0000,14.84,-9.14,-7.52,1,1,1,10,217,115,115,115,0,0,60.00,0,3121,0,0,0,0,0,250.13,0.00,5,3888,0.0000,0.0000,0.0000,0.0000,0.0000
