iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,battery_ready,battery_voltage_v,battery_cell_voltage_v,battery_current_a,battery_capacity_mah,battery_remaining_percent,battery_hover_comp_enabled,battery_hover_filtered_voltage_v,battery_hover_adjusted_throttle,battery_hover_correction,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam3_full_detection_rate,cam1_leds,cam2_leds,cam3_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-28T17:29:12.953,0.016,1,0.19,1.09,0.00,0.00,1,-0.0227,-0.0544,0.2732,0.0000,0.0000,0.0000,120.35,-7.01,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,50.78,62.73,1,1,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.05934,0.02512,1.87041,0.0227,0.0544,0.0768,0.0000,0.0000,0.0000,149.65,-5.28,-123.96,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,232,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:12.968,0.031,1,0.19,1.09,0.00,0.00,1,-0.0228,-0.0542,0.2733,0.0000,0.0000,0.0000,120.49,-9.29,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,84.40,58.56,2,2,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.08460,0.02506,1.86936,0.0228,0.0542,0.0767,0.0000,0.0000,0.0000,149.51,-5.34,-123.89,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,232,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:12.984,0.046,1,0.19,1.09,0.00,0.00,1,-0.0226,-0.0541,0.2731,0.0000,0.0000,0.0000,120.45,2.55,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,66.35,61.32,3,3,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.12300,0.02488,1.86747,0.0226,0.0541,0.0769,0.0000,0.0000,0.0000,149.55,-5.30,-123.89,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.003,0.066,1,0.19,1.09,0.00,0.00,1,-0.0227,-0.0542,0.2731,0.0000,0.0000,0.0000,120.42,1.54,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,63.80,59.15,4,4,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.05801,0.02492,1.86950,0.0227,0.0542,0.0769,0.0000,0.0000,0.0000,149.58,-5.35,-123.90,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.023,0.086,1,0.19,1.09,0.00,0.00,1,-0.0226,-0.0540,0.2730,0.0000,0.0000,0.0000,120.42,0.00,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,45.03,56.39,5,5,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.08611,0.02499,1.86432,0.0226,0.0540,0.0770,0.0000,0.0000,0.0000,149.58,-5.33,-123.92,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,232,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.038,0.101,1,0.19,1.09,0.00,0.00,1,-0.0227,-0.0538,0.2731,0.0000,0.0000,0.0000,120.62,-12.52,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,52.18,59.31,6,6,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.11166,0.02505,1.86028,0.0227,0.0538,0.0769,0.0000,0.0000,0.0000,149.38,-5.26,-123.87,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,232,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.053,0.116,1,0.19,1.09,0.00,0.00,1,-0.0225,-0.0542,0.2732,0.0000,0.0137,0.0000,120.44,11.95,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,77.32,66.00,7,7,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.05816,0.02467,1.86183,0.0225,0.0542,0.0768,0.0000,0.0137,0.0000,149.56,-5.24,-123.90,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,235,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.063,0.125,1,0.19,1.09,0.00,0.00,1,-0.0225,-0.0541,0.2731,0.0000,0.0000,0.0000,120.46,-2.09,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,66.38,63.13,8,8,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.11565,0.02487,1.86693,0.0225,0.0541,0.0769,0.0000,0.0000,0.0000,149.54,-5.27,-123.88,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,232,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.080,0.142,1,0.19,1.09,0.00,0.00,1,-0.0227,-0.0543,0.2733,0.0000,0.0000,0.0000,120.44,1.18,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,51.50,58.98,9,9,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.08987,0.02518,1.87128,0.0227,0.0543,0.0767,0.0000,0.0000,0.0000,149.56,-5.30,-123.90,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,230,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:29:13.102,0.165,1,0.19,1.09,0.00,0.00,1,-0.0227,-0.0542,0.2732,0.0000,0.0000,0.0000,120.46,-0.89,1,4.200,4.200,0.800,22,90,0,0.000,0.7600,0.0000,140.65,53.77,10,10,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.08768,0.02506,1.86615,0.0227,0.0542,0.0768,0.0000,0.0000,0.0000,149.54,-5.26,-123.91,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,232,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
