iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-27T19:19:47.718,0.017,1,-0.10,0.10,0.00,0.00,1,0.0407,0.1588,0.2373,0.0000,0.0000,0.0000,-47.33,-0.57,57.78,60.11,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,23.70710,0.00243,1.09133,-0.0407,-0.1588,0.0627,0.0000,0.0000,0.0000,47.33,-5.01,172.93,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,228,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.734,0.033,1,-0.10,0.10,0.00,0.00,1,0.0408,0.1590,0.2373,0.0000,0.0000,0.0000,-47.35,1.16,59.83,59.53,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,23.77201,0.00251,1.09161,-0.0408,-0.1590,0.0627,0.0000,0.0000,0.0000,47.35,-5.25,173.01,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,228,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.751,0.049,1,-0.10,0.10,0.00,0.00,1,0.0409,0.1588,0.2372,0.0000,0.0000,0.0000,-47.37,1.32,59.04,60.03,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,23.68820,0.00252,1.09165,-0.0409,-0.1588,0.0628,0.0000,0.0000,0.0000,47.37,-5.35,172.88,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,231,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.769,0.067,1,-0.10,0.10,0.00,0.00,1,0.0409,0.1588,0.2373,0.0000,0.0000,0.0000,-47.35,-1.09,65.20,58.80,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,23.75774,0.00257,1.08963,-0.0409,-0.1588,0.0627,0.0000,0.0000,0.0000,47.35,-5.38,172.85,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,231,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.779,0.078,1,-0.10,0.10,0.00,0.00,1,0.0408,0.1588,0.2374,0.0000,0.0000,0.0000,-47.39,3.52,54.25,59.28,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,23.71654,0.00248,1.08908,-0.0408,-0.1588,0.0626,0.0000,0.0000,0.0000,47.39,-5.45,172.83,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,231,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.803,0.101,1,-0.10,0.10,0.00,0.00,1,0.0407,0.1587,0.2373,0.0000,0.0000,0.0000,-47.36,-1.36,108.25,62.54,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,23.75481,0.00240,1.09022,-0.0407,-0.1587,0.0627,0.0000,0.0000,0.0000,47.36,-5.33,172.96,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,231,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.816,0.114,1,-0.10,0.10,0.00,0.00,1,0.0407,0.1588,0.2373,0.0000,0.0000,0.0000,-47.36,0.00,40.08,59.92,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,23.71347,0.00250,1.09195,-0.0407,-0.1588,0.0627,0.0000,0.0000,0.0000,47.36,-5.25,172.89,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,231,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.834,0.132,1,-0.10,0.10,0.00,0.00,1,0.0408,0.1588,0.2376,0.0000,0.0000,0.0000,-47.32,-2.32,68.10,60.14,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,23.70915,0.00242,1.08881,-0.0408,-0.1588,0.0624,0.0000,0.0000,0.0000,47.32,-5.34,173.00,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,228,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.849,0.147,1,-0.10,0.10,0.00,0.00,1,0.0407,0.1586,0.2374,0.0000,0.0000,0.0000,-47.33,0.62,62.40,59.90,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,23.69412,0.00250,1.08960,-0.0407,-0.1586,0.0626,0.0000,0.0000,0.0000,47.33,-5.22,172.92,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,231,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:19:47.866,0.165,1,-0.10,0.10,0.00,0.00,1,0.0407,0.1587,0.2375,0.0000,0.0000,0.0000,-47.37,2.33,71.14,60.12,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,23.70310,0.00242,1.08842,-0.0407,-0.1587,0.0625,0.0000,0.0000,0.0000,47.37,-5.28,173.00,1,1,0.0000,0.0000,0.3000,0.00,0.9000,0.3500,0.9200,6.00,180.00,5.000000,0.050000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,228,9648,9648,8268,1380,0,60.00,8611,3527,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
