iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-20T20:04:31.588,0.011,1,-0.27,-0.37,0.17,0.08,1,0.0361,0.0648,0.3169,0.0000,0.0000,0.0000,-44.83,0.00,59.44,61.51,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,23.39648,0.00245,1.10435,-0.0361,-0.0648,0.0331,0.0000,0.0000,0.0000,44.83,-4.57,-10.89,1,1,1,1,220,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.604,0.027,1,-0.27,-0.37,0.17,0.08,1,0.0361,0.0649,0.3169,0.0000,0.0000,0.0000,-44.79,-2.65,85.14,57.76,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,23.39284,0.00241,1.10635,-0.0361,-0.0649,0.0331,0.0000,0.0000,0.0000,44.79,-4.36,-10.96,1,1,1,2,220,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.621,0.045,1,-0.25,-0.37,0.22,0.05,1,0.0361,0.0649,0.3169,0.0000,0.0000,0.0000,-44.77,-1.16,66.72,64.50,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,23.38015,0.00239,1.10607,-0.0361,-0.0649,0.0331,0.0000,0.0000,0.0000,44.77,-4.37,-10.96,1,1,1,3,220,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.637,0.061,1,-0.25,-0.37,0.22,0.05,1,0.0360,0.0649,0.3169,0.0000,0.0000,0.0000,-44.77,0.00,59.60,58.23,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,23.41118,0.00251,1.10365,-0.0360,-0.0649,0.0331,0.0000,0.0000,0.0000,44.77,-4.50,-10.83,1,1,1,4,219,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.653,0.076,1,-0.25,-0.37,0.22,0.05,1,0.0358,0.0647,0.3170,0.0000,0.0000,0.0000,-44.76,-0.69,58.15,61.29,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,23.42336,0.00276,1.10662,-0.0358,-0.0647,0.0330,0.0000,0.0000,0.0000,44.76,-5.10,-10.97,1,1,1,5,219,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.669,0.093,1,-0.26,-0.37,0.17,0.05,1,0.0359,0.0648,0.3169,0.0000,0.0000,0.0000,-44.77,0.58,64.17,59.00,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,23.40861,0.00251,1.10404,-0.0359,-0.0648,0.0331,0.0000,0.0000,0.0000,44.77,-5.12,-10.94,1,1,1,6,220,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.689,0.112,1,-0.26,-0.37,0.17,0.05,1,0.0359,0.0649,0.3167,0.0000,0.0000,0.0000,-44.71,-3.21,60.66,59.87,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,23.46911,0.00245,1.10412,-0.0359,-0.0649,0.0333,0.0000,0.0000,0.0000,44.71,-4.99,-10.94,1,1,1,7,220,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.703,0.126,1,-0.26,-0.37,0.17,0.05,1,0.0359,0.0648,0.3169,0.0000,0.0000,0.0000,-44.70,-0.70,51.70,59.48,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,23.39953,0.00256,1.10523,-0.0359,-0.0648,0.0331,0.0000,0.0000,0.0000,44.70,-5.00,-10.94,1,1,1,8,216,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.720,0.143,1,-0.26,-0.37,0.17,0.05,1,0.0359,0.0648,0.3170,0.0000,0.0000,0.0000,-44.73,1.81,72.28,60.99,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,23.42880,0.00255,1.10620,-0.0359,-0.0648,0.0330,0.0000,0.0000,0.0000,44.73,-4.97,-11.00,1,1,1,9,217,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T20:04:31.741,0.164,1,-0.26,-0.37,0.17,0.05,1,0.0360,0.0648,0.3171,0.0000,0.0000,0.0000,-44.75,0.99,57.94,69.34,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,23.37447,0.00257,1.10646,-0.0360,-0.0648,0.0329,0.0000,0.0000,0.0000,44.75,-4.81,-10.98,1,1,1,10,220,84490,84490,64264,20225,0,60.00,2225,3072,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
