iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,battery_ready,battery_voltage_v,battery_cell_voltage_v,battery_current_a,battery_capacity_mah,battery_remaining_percent,battery_hover_comp_enabled,battery_hover_filtered_voltage_v,battery_hover_adjusted_throttle,battery_hover_correction,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam3_full_detection_rate,cam1_leds,cam2_leds,cam3_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-28T17:36:57.686,0.017,1,0.30,1.29,0.00,0.00,1,-0.0499,0.0029,0.2659,0.0000,0.0000,0.0000,122.73,-1.59,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,45.97,53.21,1,1,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.23632,0.02699,1.87565,0.0499,-0.0029,0.0841,0.0000,0.0000,0.0000,147.27,-0.77,-123.24,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.702,0.032,1,0.30,1.29,0.00,0.00,1,-0.0498,0.0028,0.2658,0.0000,0.0000,0.0000,122.60,7.80,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,62.82,61.45,2,2,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.25230,0.02695,1.87715,0.0498,-0.0028,0.0842,0.0000,0.0000,0.0000,147.40,-0.74,-123.26,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,233,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.717,0.047,1,0.30,1.29,0.00,0.00,1,-0.0499,0.0027,0.2659,0.0000,0.0000,0.0000,122.67,-4.54,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,61.75,61.84,3,3,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.21491,0.02705,1.87612,0.0499,-0.0027,0.0841,0.0000,0.0000,0.0000,147.33,-0.74,-123.24,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.729,0.059,1,0.30,1.29,0.00,0.00,1,-0.0497,0.0027,0.2659,0.0000,0.0000,0.0000,122.54,10.84,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,64.36,71.19,4,4,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.21914,0.02692,1.86975,0.0497,-0.0027,0.0841,0.0000,0.0000,0.0000,147.46,-0.71,-123.26,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.749,0.079,1,0.30,1.29,0.00,0.00,1,-0.0498,0.0027,0.2658,0.0000,0.0000,0.0000,122.58,-2.07,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,91.28,58.81,5,5,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.26982,0.02714,1.87596,0.0498,-0.0027,0.0842,0.0000,0.0000,0.0000,147.42,-0.70,-123.28,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,233,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.759,0.089,1,0.30,1.29,0.00,0.00,1,-0.0497,0.0029,0.2656,0.0000,0.0000,0.0000,122.62,-3.66,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,53.30,59.36,6,6,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.28338,0.02705,1.87226,0.0497,-0.0029,0.0844,0.0000,0.0000,0.0000,147.38,-0.67,-123.30,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,233,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.780,0.110,1,0.30,1.29,0.00,0.00,1,-0.0498,0.0030,0.2656,0.0000,0.0000,0.0000,122.64,-0.99,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,65.38,62.83,7,7,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.28369,0.02707,1.87512,0.0498,-0.0030,0.0844,0.0000,0.0000,0.0000,147.36,-0.74,-123.31,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.796,0.126,1,0.30,1.29,0.00,0.00,1,-0.0497,0.0030,0.2655,0.0000,0.0000,0.0000,122.54,6.19,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,57.81,58.27,8,8,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.30639,0.02704,1.87126,0.0497,-0.0030,0.0845,0.0000,0.0000,0.0000,147.46,-0.68,-123.36,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.816,0.146,1,0.30,1.29,0.00,0.00,1,-0.0497,0.0029,0.2657,0.0000,0.0000,0.0000,122.51,1.51,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,68.32,57.98,9,9,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.27062,0.02699,1.87708,0.0497,-0.0029,0.0843,0.0000,0.0000,0.0000,147.49,-0.69,-123.34,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:57.832,0.162,1,0.30,1.29,0.00,0.00,1,-0.0496,0.0029,0.2655,0.0000,0.0000,0.0000,122.52,-0.63,1,4.000,4.000,0.900,142,69,0,0.000,0.7600,0.0000,48.65,57.95,10,10,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,24.30571,0.02698,1.87379,0.0496,-0.0029,0.0845,0.0000,0.0000,0.0000,147.48,-0.65,-123.37,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,234,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
