iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-27T19:01:09.055,0.015,1,-0.19,0.10,0.00,0.00,1,-0.0261,0.1731,0.2808,0.0000,0.0000,0.0000,-18.39,0.60,56.57,59.94,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,24.94696,0.00259,1.07132,0.0261,-0.1731,0.0192,0.0000,0.0000,0.0000,18.39,-9.39,-4.44,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.073,0.033,1,-0.19,0.10,0.00,0.00,1,-0.0260,0.1731,0.2808,0.0000,0.0000,0.0000,-18.43,2.32,64.20,58.72,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,24.94881,0.00249,1.07137,0.0260,-0.1731,0.0192,0.0000,0.0000,0.0000,18.43,-9.38,-4.37,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.092,0.052,1,-0.19,0.10,0.00,0.00,1,-0.0261,0.1729,0.2807,0.0000,0.0000,0.0000,-18.39,-2.08,55.58,61.72,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,24.92819,0.00252,1.07164,0.0261,-0.1729,0.0193,0.0000,0.0000,0.0000,18.39,-9.49,-4.26,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.104,0.064,1,-0.19,0.10,0.00,0.00,1,-0.0262,0.1728,0.2809,0.0000,0.0000,0.0000,-18.38,-0.74,54.04,60.37,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,24.92835,0.00251,1.07154,0.0262,-0.1728,0.0191,0.0000,0.0000,0.0000,18.38,-9.57,-4.21,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.124,0.085,1,-0.19,0.10,0.00,0.00,1,-0.0262,0.1730,0.2808,0.0000,0.0000,0.0000,-18.43,2.59,68.62,57.31,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,24.93140,0.00258,1.07072,0.0262,-0.1730,0.0192,0.0000,0.0000,0.0000,18.43,-9.53,-4.37,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.137,0.097,1,-0.19,0.10,0.00,0.00,1,-0.0261,0.1730,0.2808,0.0000,0.0000,0.0000,-18.41,-1.48,52.15,80.82,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,24.94776,0.00252,1.07191,0.0261,-0.1730,0.0192,0.0000,0.0000,0.0000,18.41,-9.52,-4.39,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.154,0.115,1,-0.19,0.10,0.00,0.00,1,-0.0260,0.1730,0.2808,0.0000,0.0000,0.0000,-18.42,0.58,66.01,49.49,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,24.93767,0.00255,1.07210,0.0260,-0.1730,0.0192,0.0000,0.0000,0.0000,18.42,-9.45,-4.40,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,230,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.172,0.133,1,-0.19,0.10,0.00,0.00,1,-0.0260,0.1730,0.2809,0.0000,0.0000,0.0000,-18.40,-1.18,64.00,60.80,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,24.93406,0.00250,1.07214,0.0260,-0.1730,0.0191,0.0000,0.0000,0.0000,18.40,-9.36,-4.41,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,230,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.189,0.149,1,-0.19,0.10,0.00,0.00,1,-0.0262,0.1727,0.2810,0.0000,0.0000,0.0000,-18.36,-2.43,66.43,60.05,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,24.93422,0.00256,1.06988,0.0262,-0.1727,0.0190,0.0000,0.0000,0.0000,18.36,-9.59,-4.26,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T19:01:09.202,0.162,1,-0.19,0.10,0.00,0.00,1,-0.0261,0.1729,0.2808,0.0000,0.0000,0.0000,-18.37,0.70,56.39,71.31,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,24.98191,0.00267,1.07111,0.0261,-0.1729,0.0192,0.0000,0.0000,0.0000,18.37,-9.46,-4.36,1,1,0.0000,0.0000,0.3000,0.00,0.7600,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,231,562263,562263,343591,218671,0,60.00,11036,3126,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
