iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-27T18:06:13.721,0.017,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0851,0.2815,0.0000,0.0000,0.0000,-85.99,3.36,46.78,66.40,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,21.42957,0.00257,1.05045,0.0026,-0.0851,0.0185,0.0000,0.0000,0.0000,85.99,0.04,-9.37,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,227,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.736,0.032,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0851,0.2816,0.0000,0.0000,0.0000,-86.01,1.23,65.59,54.75,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,21.39728,0.00259,1.05060,0.0026,-0.0851,0.0184,0.0000,0.0000,0.0000,86.01,-0.01,-9.24,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,224,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.756,0.052,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0851,0.2815,0.0000,0.0000,0.0000,-85.98,-1.57,70.08,178.94,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,21.46139,0.00255,1.05087,0.0026,-0.0851,0.0185,0.0000,0.0000,0.0000,85.98,-0.01,-9.34,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,224,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.771,0.067,1,-0.19,-1.50,0.00,0.00,1,-0.0027,0.0847,0.2819,0.0000,0.0123,-0.0140,-85.91,-4.68,49.64,37.72,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,21.37480,0.00268,1.05063,0.0027,-0.0847,0.0181,0.0000,0.0123,-0.0140,85.91,-0.28,-9.44,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,237,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.791,0.087,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0850,0.2817,0.0000,0.0000,0.0000,-85.94,1.54,62.01,53.04,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,21.43190,0.00257,1.05053,0.0026,-0.0850,0.0183,0.0000,0.0000,0.0000,85.94,-0.13,-9.41,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,228,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.804,0.100,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0851,0.2816,0.0000,0.0000,0.0000,-85.95,0.69,51.57,64.02,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,21.42070,0.00258,1.05015,0.0026,-0.0851,0.0184,0.0000,0.0000,0.0000,85.95,-0.03,-9.39,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,228,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.817,0.112,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0850,0.2816,0.0000,0.0000,0.0000,-85.91,-3.22,73.96,57.05,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,21.42032,0.00259,1.05101,0.0026,-0.0850,0.0184,0.0000,0.0000,0.0000,85.91,-0.07,-9.43,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,228,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.839,0.134,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0851,0.2816,0.0000,0.0000,0.0000,-85.90,-0.48,88.77,63.04,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,21.41325,0.00267,1.05225,0.0026,-0.0851,0.0184,0.0000,0.0000,0.0000,85.90,-0.00,-9.48,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,223,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.855,0.151,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0849,0.2816,0.0000,0.0000,0.0000,-85.96,3.60,43.67,60.20,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,21.42112,0.00265,1.05020,0.0026,-0.0849,0.0184,0.0000,0.0000,0.0000,85.96,-0.23,-9.43,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,228,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:06:13.871,0.167,1,-0.19,-1.50,0.00,0.00,1,-0.0026,0.0850,0.2816,0.0000,0.0000,0.0000,-85.99,1.92,60.36,64.78,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,21.45335,0.00252,1.05166,0.0026,-0.0850,0.0184,0.0000,0.0000,0.0000,85.99,-0.09,-9.37,1,1,0.0000,0.0000,0.3000,0.00,0.8200,0.3500,0.9200,6.00,180.00,2.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,228,478226,478226,275277,202949,0,60.00,56021,3120,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
