iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-27T18:02:38.019,0.025,1,-0.10,-1.50,0.00,0.00,1,-0.0247,0.0753,0.2919,0.0000,0.0000,0.0000,14.05,3.62,50.73,52.99,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,24.17929,0.00272,1.07396,0.0247,-0.0753,0.0081,0.0000,0.0000,0.0000,75.95,-0.11,-9.29,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,229,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.039,0.045,1,-0.10,-1.50,0.00,0.00,1,-0.0247,0.0754,0.2919,0.0000,0.0000,0.0000,14.07,-1.03,63.54,57.95,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,24.19847,0.00275,1.07329,0.0247,-0.0754,0.0081,0.0000,0.0000,0.0000,75.93,-0.01,-9.30,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,224,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.054,0.060,1,-0.10,-1.50,0.00,0.00,1,-0.0246,0.0756,0.2919,0.0000,-0.0106,0.0000,14.10,-3.49,52.11,59.60,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,24.16682,0.00259,1.07665,0.0246,-0.0756,0.0081,0.0000,-0.0106,0.0000,75.90,0.32,-9.18,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,232,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.071,0.077,1,-0.10,-1.50,0.00,0.00,1,-0.0246,0.0757,0.2918,0.0000,0.0000,0.0000,14.16,-2.68,72.42,58.85,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,24.17601,0.00268,1.07527,0.0246,-0.0757,0.0082,0.0000,0.0000,0.0000,75.84,0.38,-9.18,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,228,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.087,0.093,1,-0.10,-1.50,0.00,0.00,1,-0.0247,0.0756,0.2919,0.0000,0.0000,0.0000,14.19,-1.90,55.95,62.45,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,24.16916,0.00272,1.07408,0.0247,-0.0756,0.0081,0.0000,0.0000,0.0000,75.81,0.29,-9.30,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,227,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.105,0.111,1,-0.10,-1.50,0.00,0.00,1,-0.0247,0.0755,0.2921,0.0000,0.0000,0.0000,14.12,3.73,63.11,57.39,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,24.19345,0.00261,1.07663,0.0247,-0.0755,0.0079,0.0000,0.0000,0.0000,75.88,0.35,-9.18,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,228,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.119,0.125,1,-0.10,-1.50,0.00,0.00,1,-0.0247,0.0754,0.2921,0.0000,0.0000,0.0000,14.02,6.80,53.56,63.95,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,24.20403,0.00268,1.07505,0.0247,-0.0754,0.0079,0.0000,0.0000,0.0000,75.98,0.15,-9.14,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,228,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.136,0.142,1,-0.10,-1.50,0.00,0.00,1,-0.0246,0.0756,0.2918,0.0000,0.0000,0.0000,14.09,-4.49,69.88,60.42,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,24.20901,0.00270,1.07448,0.0246,-0.0756,0.0082,0.0000,0.0000,0.0000,75.91,0.17,-9.26,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,228,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.156,0.162,1,-0.10,-1.50,0.00,0.00,1,-0.0246,0.0757,0.2917,0.0000,0.0000,0.0000,14.17,-3.85,60.04,56.69,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,24.19281,0.00268,1.07501,0.0246,-0.0757,0.0083,0.0000,0.0000,0.0000,75.83,0.35,-9.27,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,228,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:02:38.172,0.178,1,-0.10,-1.50,0.00,0.00,1,-0.0245,0.0756,0.2917,0.0000,0.0000,0.0000,14.16,0.64,50.75,63.38,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,24.22803,0.00265,1.07411,0.0245,-0.0756,0.0083,0.0000,0.0000,0.0000,75.84,0.22,-9.20,1,1,0.0000,0.0000,0.3000,90.00,0.8200,0.3500,0.9200,6.00,180.00,1.000000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,227,465381,465381,263718,201662,0,60.00,43176,4965,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
