iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-20T19:18:22.611,0.018,1,0.09,-0.72,-0.06,-0.10,1,0.0158,0.0816,0.2559,0.0000,0.0000,0.0000,15.21,0.54,55.16,58.73,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,24.62881,0.00201,1.06122,-0.0158,-0.0816,0.0941,0.0000,0.0000,0.0000,-15.21,-12.77,179.02,1,1,1,1,223,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.627,0.033,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0815,0.2560,0.0000,0.0000,0.0000,15.19,1.32,59.71,59.05,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,24.61626,0.00224,1.06365,-0.0158,-0.0815,0.0940,0.0000,0.0000,0.0000,-15.19,-12.90,178.89,1,1,1,2,222,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.643,0.050,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0815,0.2561,0.0000,0.0000,0.0000,15.16,1.78,64.13,63.85,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,24.56746,0.00198,1.06022,-0.0158,-0.0815,0.0939,0.0000,0.0000,0.0000,-15.16,-12.90,178.97,1,1,1,3,222,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.661,0.067,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0816,0.2562,0.0000,0.0000,0.0000,15.16,0.00,61.64,55.51,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,24.59269,0.00211,1.06037,-0.0158,-0.0816,0.0938,0.0000,0.0000,0.0000,-15.16,-12.90,179.06,1,1,1,4,222,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.677,0.083,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0816,0.2561,0.0000,0.0000,0.0000,15.23,-4.16,56.98,64.25,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,24.58457,0.00203,1.06095,-0.0158,-0.0816,0.0939,0.0000,0.0000,0.0000,-15.23,-12.84,179.15,1,1,1,5,223,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.693,0.099,1,0.09,-0.72,-0.01,0.04,1,0.0159,0.0815,0.2562,0.0000,0.0000,0.0000,15.21,1.29,67.45,147.31,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,24.59346,0.00211,1.06056,-0.0159,-0.0815,0.0938,0.0000,0.0000,0.0000,-15.21,-13.00,179.12,1,1,1,6,220,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.709,0.116,1,0.09,-0.72,-0.01,0.04,1,0.0159,0.0815,0.2563,0.0000,0.0000,0.0000,15.19,1.21,56.96,36.92,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,24.56789,0.00204,1.05921,-0.0159,-0.0815,0.0937,0.0000,0.0000,0.0000,-15.19,-13.08,179.17,1,1,1,7,223,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.727,0.133,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0816,0.2561,0.0000,0.0000,0.0000,15.24,-3.00,62.27,105.90,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,24.64124,0.00206,1.05755,-0.0158,-0.0816,0.0939,0.0000,0.0000,0.0000,-15.24,-13.04,179.18,1,1,1,8,223,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.743,0.149,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0816,0.2561,0.0000,0.0000,0.0000,15.25,-0.58,56.60,52.09,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,24.62343,0.00204,1.05942,-0.0158,-0.0816,0.0939,0.0000,0.0000,0.0000,-15.25,-13.04,179.19,1,1,1,9,223,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20T19:18:22.760,0.166,1,0.09,-0.72,-0.01,0.04,1,0.0158,0.0816,0.2561,0.0000,0.0000,0.0000,15.22,2.17,59.99,46.96,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,24.61493,0.00191,1.05829,-0.0158,-0.0816,0.0939,0.0000,0.0000,0.0000,-15.22,-12.90,179.16,1,1,1,10,222,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
