iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,battery_ready,battery_voltage_v,battery_cell_voltage_v,battery_current_a,battery_capacity_mah,battery_remaining_percent,battery_hover_comp_enabled,battery_hover_filtered_voltage_v,battery_hover_adjusted_throttle,battery_hover_correction,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam3_full_detection_rate,cam1_leds,cam2_leds,cam3_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-28T17:36:46.602,0.016,1,0.40,1.29,0.00,0.00,1,0.0178,-0.0121,0.2600,0.0000,0.0000,0.0000,-84.36,-1.20,1,4.000,4.000,0.900,138,70,0,0.000,0.7600,0.0000,52.28,60.14,1,1,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.51471,0.02799,1.89297,-0.0178,0.0121,0.0900,0.0000,0.0000,0.0000,-5.64,9.79,125.61,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.619,0.032,1,0.40,1.29,0.00,0.00,1,0.0177,-0.0121,0.2599,0.0000,0.0000,0.0000,-84.38,1.19,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,67.92,80.57,2,2,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.45273,0.02827,1.89696,-0.0177,0.0121,0.0901,0.0000,0.0000,0.0000,-5.62,9.81,125.61,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.634,0.048,1,0.40,1.29,0.00,0.00,1,0.0177,-0.0123,0.2599,0.0000,0.0000,0.0000,-84.36,-1.31,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,56.74,48.89,3,3,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.45534,0.02840,1.89781,-0.0177,0.0123,0.0901,0.0000,0.0000,0.0000,-5.64,9.86,125.61,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.650,0.064,1,0.40,1.29,0.00,0.00,1,0.0178,-0.0121,0.2598,0.0000,0.0000,0.0000,-84.32,-2.75,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,76.25,67.18,4,4,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.48947,0.02816,1.89727,-0.0178,0.0121,0.0902,0.0000,0.0000,0.0000,-5.68,9.80,125.61,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,230,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.669,0.082,1,0.40,1.29,0.00,0.00,1,0.0180,-0.0122,0.2598,0.0000,0.0000,0.0000,-84.41,4.47,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,59.70,53.60,5,5,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.46708,0.02831,1.89885,-0.0180,0.0122,0.0902,0.0000,0.0000,0.0000,-5.59,9.73,125.61,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.686,0.099,1,0.40,1.29,0.00,0.00,1,0.0180,-0.0122,0.2599,0.0000,0.0000,0.0000,-84.47,3.56,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,53.51,61.93,6,6,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.50809,0.02843,1.89706,-0.0180,0.0122,0.0901,0.0000,0.0000,0.0000,-5.53,9.73,125.62,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.700,0.114,1,0.40,1.29,0.00,0.00,1,0.0177,-0.0122,0.2599,0.0000,0.0000,0.0000,-84.32,-10.34,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,55.92,59.11,7,7,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.48780,0.02822,1.89384,-0.0177,0.0122,0.0901,0.0000,0.0000,0.0000,-5.68,9.81,125.59,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.715,0.129,1,0.40,1.29,0.00,0.00,1,0.0179,-0.0122,0.2600,0.0000,0.0000,0.0000,-84.40,5.23,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,69.20,61.46,8,8,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.43697,0.02826,1.89641,-0.0179,0.0122,0.0900,0.0000,0.0000,0.0000,-5.60,9.76,125.62,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,230,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.731,0.145,1,0.40,1.29,0.00,0.00,1,0.0179,-0.0121,0.2598,0.0000,0.0000,0.0000,-84.35,-2.99,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,69.89,57.50,9,9,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.49019,0.02822,1.89511,-0.0179,0.0121,0.0902,0.0000,0.0000,0.0000,-5.65,9.83,125.58,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28T17:36:46.749,0.162,1,0.40,1.29,0.00,0.00,1,0.0180,-0.0122,0.2599,0.0000,0.0000,0.0000,-84.45,5.99,1,4.000,4.000,0.900,139,70,0,0.000,0.7600,0.0000,68.03,61.16,10,10,1.00000,1.00000,1.00000,1.00000,0.00000,3,3,0,1,23.47091,0.02820,1.89561,-0.0180,0.0122,0.0901,0.0000,0.0000,0.0000,-5.55,9.74,125.58,1,1,0.0000,0.0000,0.3500,-90.00,0.7600,0.4200,1.0000,8.00,180.00,10.000000,0.250000,0.000000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000,0.900000,0.000000,0.000000,0.850000,0.040000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,231,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
