iso_time,elapsed_s,imu_ready,imu_pitch_deg,imu_roll_deg,imu_pitch_rate_deg_s,imu_roll_rate_deg_s,mocap_valid,mocap_x_error_m,mocap_y_error_m,mocap_z_error_m,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,mocap_yaw_error_deg,mocap_yaw_rate_deg_s,backend_loop_hz,tracking_loop_hz,frames_processed,valid_pose_frames,pose_success_rate,full_marker_detection_rate,cam1_full_detection_rate,cam2_full_detection_rate,cam1_leds,cam2_leds,spatial_data_valid,mapping_error_px,model_fit_error_m,scale_factor,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,yaw_deg,pitch_deg,roll_deg,control_active,control_armed,target_x_m,target_y_m,target_z_m,target_yaw_deg,limit_hover_throttle,limit_min_throttle,limit_max_throttle,limit_max_tilt_deg,limit_max_yaw_rate_deg,pid_xyPos_kp,pid_xyPos_ki,pid_xyPos_kd,pid_zPos_kp,pid_zPos_ki,pid_zPos_kd,pid_yawPos_kp,pid_yawPos_ki,pid_yawPos_kd,pid_xyVel_kp,pid_xyVel_ki,pid_xyVel_kd,pid_zVel_kp,pid_zVel_ki,pid_zVel_kd,pid_roll_kp,pid_roll_ki,pid_roll_kd,pid_pitch_kp,pid_pitch_ki,pid_pitch_kd,pid_yawRate_kp,pid_yawRate_ki,pid_yawRate_kd,serial_connected,serial_send_enabled,serial_send_ok,serial_payload_seq,serial_payload_size_bytes,bridge_serial_frames_rx,bridge_espnow_tx_attempts,bridge_espnow_tx_ok,bridge_espnow_tx_fail,bridge_oversize_drops,bridge_tx_rate_hz,bridge_last_tx_seq,bridge_last_tx_latency_us,controller_rx_packets,controller_rx_missing_packets,controller_rx_duplicate_packets,controller_rx_out_of_order_packets,controller_last_rx_seq,controller_loop_hz,controller_control_hz,controller_command_age_ms,controller_apply_latency_us,controller_motor_imbalance,motor_1_output,motor_2_output,motor_3_output,motor_4_output
2026-04-27T18:50:14.787,0.017,1,-0.10,0.50,0.00,0.00,1,-0.0024,0.0962,0.0778,0.0000,0.0000,0.0000,-2.48,-3.77,55.26,58.71,1,1,1.00000,1.00000,1.00000,1.00000,3,3,1,22.58361,0.00255,1.05439,0.0024,-0.0962,0.0722,0.0000,0.0000,0.0000,2.48,-9.02,178.81,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,1,232,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.803,0.033,1,-0.10,0.50,0.00,0.00,1,-0.0023,0.0962,0.0778,0.0000,0.0000,0.0000,-2.49,0.60,58.18,59.35,2,2,1.00000,1.00000,1.00000,1.00000,3,3,1,22.59560,0.00258,1.05499,0.0023,-0.0962,0.0722,0.0000,0.0000,0.0000,2.49,-9.08,178.90,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,2,231,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.819,0.050,1,-0.10,0.50,0.00,0.00,1,-0.0023,0.0963,0.0781,0.0000,0.0000,-0.0108,-2.48,-0.60,61.58,71.88,3,3,1.00000,1.00000,1.00000,1.00000,3,3,1,22.57197,0.00252,1.05234,0.0023,-0.0963,0.0719,0.0000,0.0000,-0.0108,2.48,-9.18,179.00,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,3,234,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.836,0.067,1,-0.10,0.50,0.00,0.00,1,-0.0023,0.0962,0.0783,0.0000,0.0000,-0.0112,-2.45,-1.80,59.83,64.36,4,4,1.00000,1.00000,1.00000,1.00000,3,3,1,22.53363,0.00251,1.05028,0.0023,-0.0962,0.0717,0.0000,0.0000,-0.0112,2.45,-9.18,179.10,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,4,236,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.853,0.083,1,-0.10,0.50,0.00,0.00,1,-0.0024,0.0962,0.0783,0.0000,0.0000,0.0000,-2.52,4.18,59.94,49.00,5,5,1.00000,1.00000,1.00000,1.00000,3,3,1,22.55621,0.00254,1.05219,0.0024,-0.0962,0.0717,0.0000,0.0000,0.0000,2.52,-9.13,179.08,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,5,232,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.870,0.100,1,-0.10,0.50,0.00,0.00,1,-0.0023,0.0961,0.0782,0.0000,0.0000,0.0000,-2.49,-1.81,59.72,60.98,6,6,1.00000,1.00000,1.00000,1.00000,3,3,1,22.53050,0.00258,1.05204,0.0023,-0.0961,0.0718,0.0000,0.0000,0.0000,2.49,-9.28,179.07,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,6,232,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.889,0.119,1,-0.10,0.50,0.00,0.00,1,-0.0022,0.0960,0.0782,0.0000,0.0000,0.0000,-2.45,-2.12,61.12,60.33,7,7,1.00000,1.00000,1.00000,1.00000,3,3,1,22.57321,0.00262,1.05339,0.0022,-0.0960,0.0718,0.0000,0.0000,0.0000,2.45,-9.32,179.00,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,7,229,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.902,0.132,1,-0.10,0.50,0.00,0.00,1,-0.0022,0.0961,0.0780,0.0000,0.0000,0.0000,-2.47,1.50,53.03,74.04,8,8,1.00000,1.00000,1.00000,1.00000,3,3,1,22.58700,0.00257,1.05458,0.0022,-0.0961,0.0720,0.0000,0.0000,0.0000,2.47,-9.30,178.93,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,8,231,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.919,0.149,1,0.00,0.50,0.95,0.00,1,-0.0023,0.0962,0.0781,0.0000,0.0000,0.0000,-2.45,-1.12,73.31,52.55,9,9,1.00000,1.00000,1.00000,1.00000,3,3,1,22.52759,0.00252,1.05039,0.0023,-0.0962,0.0719,0.0000,0.0000,0.0000,2.45,-9.30,179.06,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,9,231,524798,524798,314354,210444,0,60.00,15065,3248,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27T18:50:14.935,0.166,1,0.00,0.50,0.95,0.00,1,-0.0024,0.0962,0.0782,0.0000,0.0000,0.0000,-2.47,1.34,55.88,58.18,10,10,1.00000,1.00000,1.00000,1.00000,3,3,1,22.54821,0.00250,1.05188,0.0024,-0.0962,0.0718,0.0000,0.0000,0.0000,2.47,-9.17,179.06,1,1,0.0000,0.0000,0.1500,0.00,0.8500,0.3500,0.9200,6.00,180.00,0.850000,0.000000,0.000000,1.100000,0.000000,0.000000,1.200000,0.000000,0.000000,1.350000,0.000000,0.000000,0.850000,0.020000,0.000000,0.008000,0.000000,0.000600,0.008000,0.000000,0.000600,0.006000,0.000000,0.000000,1,1,1,10,232,524858,524858,314414,210444,0,60.00,15125,3211,0,0,0,0,0,0.00,0.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000
